PID,ContinentOfResidence,Item,ItemImage,Self_Owning,Self_Familiar,Danger_Self,Danger_Other,Danger_Robot,Self_Danger_Time,Other_Danger_Time,Robot_Danger_Time
PID_109,Asia,Peeler,peeler-01.jpg,Yes,100,66,72,9,8.722,2.231,11.441
PID_109,Asia,Chopper,chopper-01.jpg,No,67,73,69,25,8.286,2.152,2.644
PID_109,Asia,Napkin,napkin-01.jpg,Yes,100,0,0,0,6.6,1.773,5.034
PID_110,Oceania,Pot,pot-01.jpg,Yes,100,0,0,0,9.49,3.974,4.251
PID_110,Oceania,Bag,bag-01.jpg,Yes,100,0,0,0,10.879,2.888,2.733
PID_110,Oceania,Oven Gloves,ovengloves-01.jpg,Yes,100,18,36,16,7.7,2.4,3.245
PID_110,Oceania,Matchbox,matchbox-01.jpg,Yes,100,26,44,21,7.534,2.33,2.53
PID_110,Oceania,Potato Masher,potatomasher-01.jpg,No,34,37,0,14,11.288,2.9,1.768
PID_110,Oceania,Jar Opener,jaropener-01.jpg,No,66,0,0,0,7.0,1.9,1.85
PID_110,Oceania,Soup Plate,soupplate-01.jpg,No,32,0,0,0,8.601,2.493,4.538
PID_110,Oceania,Measuring Cups,measuringcups-01.jpg,Yes,100,0,0,0,6.0,1.967,2.3
PID_110,Oceania,Twine,twine-01.jpg,Yes,70,0,0,0,7.6,2.443,2.556
PID_110,Oceania,Ramekin,ramekin-01.jpg,No,100,0,0,0,7.853,2.546,1.949
PID_111,South America,Wooden Cooking Spoon,woodencookingspoon-01.jpg,No,13,14,20,65,16.909,6.828,6.683
PID_111,South America,Carving Fork,carvingfork-01.jpg,No,2,81,73,89,13.893,49.572,2.368
PID_111,South America,Pizza Cutter,pizzacutter-01.jpg,No,3,89,76,79,9.426,9.751,2.789
PID_111,South America,Baller,baller-01.jpg,No,7,75,70,73,12.701,5.017,2.324
PID_111,South America,Ice Cream Scoop,icecreamscoop-01.jpg,No,72,22,33,61,15.636,3.711,3.32
PID_111,South America,Meat Mallet,meatmallet-01.jpg,No,11,75,60,65,13.986,4.141,13.136
PID_111,South America,Funnel,funnel-01.jpg,No,20,58,37,68,16.44,4.95,5.646
PID_111,South America,Nutcracker,nutcracker-01.jpg,No,23,76,33,64,21.0,2.495,2.277
PID_111,South America,Cooling Rack,coolingrack-01.jpg,No,33,43,18,57,8.655,2.548,3.124
PID_111,South America,Butter Knife,butterknife-01.jpg,No,64,38,60,71,10.863,2.96,5.0
PID_112,South America,Meat Thermometer,meatthermometer-01.jpg,Yes,100,0,0,0,15.393,6.009,5.127
PID_112,South America,Meat Mallet,meatmallet-01.jpg,No,100,0,0,11,15.958,3.481,4.307
PID_112,South America,Colander,colander-01.jpg,Yes,100,0,0,0,12.751,3.161,2.626
PID_112,South America,Pasta Machine,pastamachine-01.jpg,Yes,100,0,0,0,8.46,4.605,2.639
PID_112,South America,Hand Blender,handblender-01.jpg,Yes,100,86,0,8,8.787,3.249,4.054
PID_112,South America,Baking Dish,bakingdish-01.jpg,Yes,100,0,0,0,7.769,3.062,3.681
PID_112,South America,Blow Torch,blowtorch-01.jpg,No,71,37,8,32,11.119,5.485,11.03
PID_112,South America,Corkscrew,corkscrew-01.jpg,Yes,100,0,0,0,12.754,2.954,2.688
PID_112,South America,Ice Cube Tray,icecubetray-01.jpg,Yes,100,0,0,0,6.818,3.132,2.88
PID_112,South America,Mechanical Egg Beater,mechanicaleggbeater-01.jpg,No,20,9,0,0,9.043,2.855,3.006
PID_113,South America,Apron,apron-01.jpg,Yes,100,19,0,0,21.656,8.101,6.366
PID_113,South America,Potato Ricer,potatoricer-01.jpg,No,62,18,0,6,16.228,3.258,4.361
PID_113,South America,Dish Soap,dishsoap-01.jpg,Yes,100,0,0,0,7.256,2.722,2.498
PID_113,South America,Egg Slicer,eggslicer-01.jpg,No,60,10,5,9,12.41,3.082,3.375
PID_113,South America,Whisk,whisk-01.jpg,Yes,100,0,0,0,6.748,2.535,2.383
PID_113,South America,Knife Sharpener,knifesharpener-01.jpg,Yes,66,57,59,27,8.8,5.064,2.959
PID_113,South America,Champagne Bottle Resealer,champagnebottleresealer-01.jpg,No,54,0,0,0,11.814,2.322,2.463
PID_113,South America,Mill,mill-01.jpg,No,54,0,0,0,7.902,2.101,2.518
PID_113,South America,Bottle Opener,bottleopener-01.jpg,Yes,100,0,0,0,8.868,2.545,3.045
PID_113,South America,Table Spoon,tablespoon-01.jpg,Yes,100,0,0,6,11.991,2.885,2.658
PID_114,South America,Dish Cloth,dishcloth-01.jpg,Yes,63,0,0,0,41.626,8.423,10.095
PID_114,South America,Ice Cube Tray,icecubetray-01.jpg,Yes,100,0,0,15,27.826,5.616,6.218
PID_114,South America,Table Spoon,tablespoon-01.jpg,Yes,100,0,0,10,18.445,6.97,5.545
PID_114,South America,Beer Mug,beermug-01.jpg,Yes,100,14,23,82,17.472,7.756,5.157
PID_114,South America,Nutcracker,nutcracker-01.jpg,Yes,91,86,97,92,23.54,7.253,8.441
PID_114,South America,Espresso Cup,espressocup-01.jpg,Yes,100,17,25,85,22.774,7.366,5.923
PID_114,South America,Corkscrew,corkscrew-01.jpg,Yes,100,38,55,94,22.088,6.696,5.393
PID_114,South America,Jug,jug-01.jpg,Yes,100,15,35,100,13.611,5.312,3.717
PID_114,South America,Mandoline,mandoline-01.jpg,No,10,62,6,36,25.902,6.873,7.488
PID_114,South America,Mezzaluna,mezzaluna-01.jpg,No,5,81,66,100,21.775,4.608,3.758
PID_115,Oceania,Tea Sieve,teasieve-01.jpg,Yes,100,0,0,65,14.19,5.901,10.849
PID_115,Oceania,Scraper,scraper-01.jpg,Yes,100,0,0,50,8.69,2.644,3.421
PID_115,Oceania,Serving Fork,servingfork-01.jpg,Yes,100,0,0,54,25.382,2.345,3.142
PID_115,Oceania,Hand Blender,handblender-01.jpg,Yes,100,0,0,91,12.884,2.871,3.503
PID_115,Oceania,Saucepan,saucepan-01.jpg,Yes,100,0,0,100,8.869,2.768,2.533
PID_115,Oceania,Chopper,chopper-01.jpg,No,0,50,50,50,8.545,3.085,3.255
PID_115,Oceania,Zipper Bag,zipperbag-01.jpg,Yes,100,0,0,8,6.46,2.853,3.557
PID_115,Oceania,Measuring Spoon,measuringspoon-01.jpg,Yes,100,0,0,0,13.141,3.613,2.815
PID_115,Oceania,Mixing Bowl,mixingbowl-01.jpg,Yes,100,0,0,8,65.141,16.079,3.944
PID_115,Oceania,Piping Syringe,pipingsyringe-01.jpg,No,0,50,0,52,7.981,8.916,5.954
PID_116,South America,Pasta Machine,pastamachine-01.jpg,No,71,0,0,0,23.059,8.053,2.972
PID_116,South America,Timer,timer-01.jpg,Yes,100,0,0,0,10.869,2.414,3.444
PID_116,South America,Tablecloth,tablecloth-01.jpg,Yes,100,26,5,0,13.185,5.025,3.211
PID_116,South America,Table Fork,tablefork-01.jpg,Yes,100,0,0,63,6.1,2.866,4.062
PID_116,South America,Matchbox,matchbox-01.jpg,Yes,100,68,78,88,7.038,3.14,2.758
PID_116,South America,Bread Knife,breadknife-01.jpg,Yes,100,59,68,100,12.925,4.806,4.717
PID_116,South America,Scraper,scraper-01.jpg,Yes,65,0,0,0,11.187,3.521,2.451
PID_116,South America,Bottle Cap,bottlecap-01.jpg,Yes,50,0,0,0,14.013,3.22,2.728
PID_116,South America,Perforated Spoon,perforatedspoon-01.jpg,Yes,100,14,0,0,12.362,10.567,3.238
PID_116,South America,Measuring Cups,measuringcups-01.jpg,Yes,100,0,0,0,9.037,3.188,2.477
PID_117,South America,Cocktail Muddler,cocktailmuddler-01.jpg,No,5,5,17,60,13.888,5.162,5.133
PID_117,South America,Mortar and Pestle,mortarandpestle-01.jpg,Yes,95,8,16,100,7.778,2.798,20.735
PID_117,South America,Straw,straw-01.jpg,Yes,100,0,0,6,7.643,2.845,12.6
PID_117,South America,Jar Opener,jaropener-01.jpg,Yes,100,33,68,66,8.448,2.602,3.363
PID_117,South America,Bowl,bowl-01.jpg,Yes,100,0,12,78,7.375,3.661,3.419
PID_117,South America,Coffee Cup,coffeecup-01.jpg,Yes,100,34,79,90,9.634,3.476,2.579
PID_117,South America,Pan,pan-01.jpg,Yes,100,56,88,100,6.816,2.575,2.267
PID_117,South America,Pressure Cooker,pressurecooker-01.jpg,Yes,99,48,40,81,7.075,2.001,3.114
PID_117,South America,Chopper,chopper-01.jpg,No,44,31,31,27,9.768,2.44,2.766
PID_117,South America,Measuring Spoon,measuringspoon-01.jpg,Yes,100,0,0,17,6.996,2.466,2.862
PID_118,South America,Pot,pot-01.jpg,Yes,100,23,55,21,33.748,7.89,4.188
PID_118,South America,Serving Fork,servingfork-01.jpg,Yes,99,14,14,22,30.358,4.544,3.44
PID_118,South America,Jug,jug-01.jpg,Yes,100,15,19,21,19.407,3.369,3.266
PID_118,South America,Knife Sharpener,knifesharpener-01.jpg,Yes,64,63,69,23,14.288,6.588,3.74
PID_118,South America,Paring Knife,paringknife-01.jpg,Yes,100,96,92,41,15.086,3.23,2.976
PID_118,South America,Mill,mill-01.jpg,No,56,0,0,1,14.238,2.875,3.082
PID_118,South America,Bread Knife,breadknife-01.jpg,Yes,100,78,88,34,14.457,2.928,4.167
PID_118,South America,Corer,corer-01.jpg,Yes,87,82,63,42,21.752,3.121,2.638
PID_118,South America,Aluminum Foil,aluminumfoil-01.jpg,Yes,100,0,0,0,7.474,3.324,2.76
PID_118,South America,Measuring Cup,measuringcup-01.jpg,Yes,100,0,0,0,8.292,3.094,3.259
PID_119,Oceania,Curler,curler-01.jpg,No,0,0,62,65,15.068,11.855,5.267
PID_119,Oceania,Grater,grater-01.jpg,Yes,100,76,31,65,12.301,3.929,4.482
PID_119,Oceania,Jar Opener,jaropener-01.jpg,No,0,22,59,65,11.073,3.464,4.346
PID_119,Oceania,Mechanical Egg Beater,mechanicaleggbeater-01.jpg,No,76,24,63,88,10.866,3.658,6.31
PID_119,Oceania,Garlic Press,garlicpress-01.jpg,Yes,80,0,0,65,9.324,3.715,3.547
PID_119,Oceania,Tongs,tongs-01.jpg,Yes,85,13,0,75,10.773,3.795,4.192
PID_119,Oceania,Meat Mallet,meatmallet-01.jpg,No,0,50,0,96,8.138,4.043,4.401
PID_119,Oceania,Sponge,sponge-01.jpg,Yes,100,0,0,0,10.425,4.716,4.673
PID_119,Oceania,Dish Soap,dishsoap-01.jpg,Yes,100,6,2,65,10.333,5.631,4.551
PID_119,Oceania,Sifter,sifter-01.jpg,Yes,83,0,0,67,9.63,4.033,3.955
PID_120,South America,Can Opener,canopener-01.jpg,Yes,100,16,37,60,26.177,10.48,7.832
PID_120,South America,Baller,baller-01.jpg,No,88,0,0,0,12.782,5.809,23.042
PID_120,South America,Bottle Opener,bottleopener-01.jpg,Yes,100,0,0,32,41.859,5.435,4.055
PID_120,South America,Ice Cream Scoop,icecreamscoop-01.jpg,No,100,0,0,0,11.821,2.716,3.764
PID_120,South America,Soup Plate,soupplate-01.jpg,Yes,100,0,11,71,10.914,5.585,5.869
PID_120,South America,Tray,tray-01.jpg,Yes,100,0,36,86,8.565,3.563,3.778
PID_120,South America,Meat Mallet,meatmallet-01.jpg,Yes,100,15,60,94,10.487,6.07,5.494
PID_120,South America,Serving Spoon,servingspoon-01.jpg,Yes,100,0,0,35,7.818,3.257,4.087
PID_120,South America,Measuring Cups,measuringcups-01.jpg,Yes,100,0,0,0,9.973,2.925,3.931
PID_120,South America,Scissors,scissors-01.jpg,Yes,100,41,60,78,12.189,3.341,4.075
PID_121,South America,Egg Slicer,eggslicer-01.jpg,No,0,0,1,11,17.474,5.0,3.254
PID_121,South America,Pasta Machine,pastamachine-01.jpg,No,70,28,0,29,7.981,1.66,1.802
PID_121,South America,Pan,pan-01.jpg,Yes,90,74,71,85,8.691,2.228,2.566
PID_121,South America,Piping Syringe,pipingsyringe-01.jpg,No,3,10,1,4,7.772,5.939,2.801
PID_121,South America,Boil Over Preventer,boiloverpreventer-01.jpg,No,10,3,3,0,7.752,1.403,1.347
PID_121,South America,Metal Skewers,metalskewers-01.jpg,No,0,0,0,14,5.9,1.699,2.907
PID_121,South America,Mezzaluna,mezzaluna-01.jpg,No,0,82,75,86,6.134,1.672,2.246
PID_121,South America,Blender,blender-01.jpg,Yes,85,23,64,77,6.971,2.074,1.494
PID_121,South America,Bag,bag-01.jpg,Yes,88,0,1,11,5.669,1.917,2.263
PID_121,South America,Cookie Cutter,cookiecutter-01.jpg,Yes,90,11,1,2,5.16,1.4,2.652
PID_122,South America,Chef's Knife,chefsknife-01.jpg,Yes,100,28,75,100,22.203,9.747,4.552
PID_122,South America,Blow Torch,blowtorch-01.jpg,No,14,49,79,100,11.785,7.18,4.367
PID_122,South America,Ramekin,ramekin-01.jpg,Yes,82,0,13,67,17.243,3.152,4.097
PID_122,South America,Oven Gloves,ovengloves-01.jpg,Yes,100,0,0,12,11.218,2.597,4.365
PID_122,South America,Brush,brush-01.jpg,Yes,90,15,0,8,15.358,5.631,4.61
PID_122,South America,Tray,tray-01.jpg,Yes,100,0,12,24,15.777,3.522,4.15
PID_122,South America,Measuring Cups,measuringcups-01.jpg,Yes,100,0,0,0,9.401,3.223,4.58
PID_122,South America,Bread Knife,breadknife-01.jpg,No,19,66,80,95,10.999,3.793,3.112
PID_122,South America,Breadbox,breadbox-01.jpg,No,16,16,59,71,15.275,3.364,3.745
PID_122,South America,Wooden Cooking Spoon,woodencookingspoon-01.jpg,Yes,100,0,3,5,8.35,3.48,2.862
PID_123,Oceania,Perforated Spoon,perforatedspoon-01.jpg,Yes,90,46,6,65,26.275,10.233,9.304
PID_123,Oceania,Brush,brush-01.jpg,Yes,91,37,9,43,17.798,5.721,4.884
PID_123,Oceania,Butter Knife,butterknife-01.jpg,Yes,94,18,8,79,14.921,4.64,4.675
PID_123,Oceania,Baking Paper,bakingpaper-01.jpg,Yes,80,11,9,44,14.407,4.641,3.631
PID_123,Oceania,Egg Separator,eggseparator-01.jpg,No,23,40,14,43,19.456,4.362,5.603
PID_123,Oceania,Dish Cloth,dishcloth-01.jpg,Yes,93,10,3,41,22.036,4.753,4.474
PID_123,Oceania,Frother,frother-01.jpg,No,10,18,7,66,19.073,5.315,6.339
PID_123,Oceania,Kitchen Scale,kitchenscale-01.jpg,Yes,94,7,1,41,12.144,4.177,4.254
PID_123,Oceania,Muffin Tray,muffintray-01.jpg,Yes,95,15,4,65,11.756,4.566,4.573
PID_123,Oceania,Curler,curler-01.jpg,No,3,50,27,76,14.328,4.269,5.457
PID_124,South America,Scissors,scissors-01.jpg,Yes,100,0,5,64,143.569,12.556,7.499
PID_124,South America,Canister,canister-01.jpg,Yes,100,0,0,28,11.31,4.622,3.115
PID_124,South America,Zester,zester-01.jpg,Yes,100,16,7,56,333.218,10.187,3.531
PID_124,South America,Perforated Spoon,perforatedspoon-01.jpg,Yes,100,0,0,0,11.26,3.217,3.189
PID_124,South America,Pan,pan-01.jpg,Yes,100,76,67,71,10.101,6.487,3.416
PID_124,South America,Pot,pot-01.jpg,Yes,100,74,72,74,5.909,2.93,2.905
PID_124,South America,Butter Knife,butterknife-01.jpg,Yes,100,29,30,28,6.774,4.51,4.138
PID_124,South America,Table Knife,tableknife-01.jpg,Yes,100,0,0,0,13.574,2.573,2.983
PID_124,South America,Placemat,placemat-01.jpg,Yes,100,3,7,15,7.615,3.007,5.209
PID_124,South America,Pot Holders,potholders-01.jpg,Yes,100,0,0,36,7.808,5.628,5.527
PID_125,South America,Aluminum Foil,aluminumfoil-01.jpg,Yes,76,40,55,57,36.216,13.548,6.682
PID_125,South America,Cookbook,cookbook-01.jpg,Yes,76,9,20,19,56.516,6.554,4.0
PID_125,South America,Napkin,napkin-01.jpg,Yes,94,4,2,5,68.183,16.67,3.547
PID_125,South America,Table Fork,tablefork-01.jpg,Yes,94,76,79,83,12.349,6.179,3.583
PID_125,South America,Pressure Cooker,pressurecooker-01.jpg,Yes,92,90,81,86,13.418,4.124,3.551
PID_125,South America,Bottle Cap,bottlecap-01.jpg,Yes,85,55,38,57,15.225,6.629,3.665
PID_125,South America,Ice Cube Tray,icecubetray-01.jpg,Yes,90,29,24,20,10.535,3.7,3.44
PID_125,South America,Pan,pan-01.jpg,Yes,91,67,73,77,9.587,3.611,40.101
PID_125,South America,Measuring Cups,measuringcups-01.jpg,Yes,81,32,26,45,12.863,3.301,5.801
PID_125,South America,Toaster,toaster-01.jpg,Yes,78,75,77,78,11.284,4.149,3.789
PID_126,South America,Thermos,thermos-01.jpg,No,100,14,71,84,10.933,7.001,14.516
PID_126,South America,Paring Knife,paringknife-01.jpg,Yes,100,75,72,80,8.139,2.601,2.901
PID_126,South America,Shot Glas,shotglas-01.jpg,Yes,100,0,0,0,7.702,4.188,3.368
PID_126,South America,Piping Syringe,pipingsyringe-01.jpg,No,23,0,0,0,10.198,4.589,2.432
PID_126,South America,Timer,timer-01.jpg,Yes,100,0,0,0,8.865,3.198,2.416
PID_126,South America,Table Fork,tablefork-01.jpg,Yes,100,6,0,43,7.672,2.769,2.791
PID_126,South America,Ramekin,ramekin-01.jpg,Yes,100,0,0,0,6.374,3.441,2.111
PID_126,South America,Colander,colander-01.jpg,Yes,100,0,0,0,10.561,3.101,2.398
PID_126,South America,Kitchen Knife,kitchenknife-01.jpg,Yes,100,72,76,77,7.833,2.756,2.199
PID_126,South America,Chopsticks,chopsticks-01.jpg,Yes,100,0,0,15,5.938,2.412,2.731
PID_127,Asia,Egg Slicer,eggslicer-01.jpg,Yes,100,0,0,0,19.133,8.248,6.777
PID_127,Asia,Mixer,mixer-01.jpg,No,100,1,0,0,16.938,9.246,7.307
PID_127,Asia,Blender,blender-01.jpg,Yes,100,35,25,31,17.82,6.624,7.6
PID_127,Asia,Brush,brush-01.jpg,Yes,100,2,0,0,15.008,4.835,10.79
PID_127,Asia,Blow Torch,blowtorch-01.jpg,No,50,50,50,100,13.88,4.272,6.101
PID_127,Asia,Tablecloth,tablecloth-01.jpg,No,0,0,0,0,39.666,7.221,7.469
PID_127,Asia,Potato Masher,potatomasher-01.jpg,Yes,100,0,0,0,31.769,9.316,10.988
PID_127,Asia,Peeler,peeler-01.jpg,Yes,100,0,0,0,16.428,4.248,7.167
PID_127,Asia,Dishwashing Brush,dishwashingbrush-01.jpg,Yes,100,0,0,0,12.63,4.508,9.34
PID_127,Asia,Cocktail Muddler,cocktailmuddler-01.jpg,No,0,2,0,17,17.94,5.515,4.231
PID_128,South America,Jar,jar-01.jpg,Yes,92,0,14,39,33.242,533.156,3.515
PID_128,South America,Baking Paper,bakingpaper-01.jpg,No,58,3,3,3,11.361,6.047,4.136
PID_128,South America,Kettle,kettle-01.jpg,Yes,100,28,13,76,8.328,7.818,2.031
PID_128,South America,Straw,straw-01.jpg,Yes,100,2,9,11,7.03,3.38,3.03
PID_128,South America,Dessert Fork,dessertfork-01.jpg,No,29,24,9,59,10.417,5.076,4.956
PID_128,South America,Dish Soap,dishsoap-01.jpg,Yes,100,0,9,30,9.774,4.452,3.524
PID_128,South America,Poacher,poacher-01.jpg,No,10,2,0,3,10.712,3.652,3.346
PID_128,South America,Metal Skewers,metalskewers-01.jpg,No,18,6,18,63,30.43,6.264,4.8
PID_128,South America,Ice Cube Tray,icecubetray-01.jpg,Yes,100,0,3,0,7.741,6.136,2.246
PID_128,South America,Matchbox,matchbox-01.jpg,Yes,100,58,62,100,8.608,2.544,3.578
PID_129,Oceania,Ladle,ladle-01.jpg,Yes,100,0,0,0,23.344,8.678,10.366
PID_129,Oceania,Rolling Pin,rollingpin-01.jpg,No,100,0,0,1,12.994,7.479,4.429
PID_129,Oceania,Poacher,poacher-01.jpg,No,6,0,0,0,17.771,5.03,4.58
PID_129,Oceania,Curler,curler-01.jpg,No,0,0,0,0,15.286,14.449,4.216
PID_129,Oceania,Coffee Dripper,coffeedripper-01.jpg,Yes,100,0,0,6,19.446,4.667,4.939
PID_129,Oceania,Kitchen Paper,kitchenpaper-01.jpg,Yes,100,0,0,0,9.951,4.367,5.058
PID_129,Oceania,Napkin,napkin-01.jpg,Yes,100,0,0,0,11.739,4.314,6.335
PID_129,Oceania,Pitter,pitter-01.jpg,Yes,100,12,0,0,17.311,3.834,4.756
PID_129,Oceania,Bottle Cap,bottlecap-01.jpg,No,14,0,0,0,16.852,3.426,5.584
PID_129,Oceania,Mixing Bowl,mixingbowl-01.jpg,Yes,100,0,0,0,9.438,4.309,3.771
PID_130,Oceania,Cheese Knife,cheeseknife-01.jpg,Yes,50,49,51,50,65.322,9.372,9.105
PID_130,Oceania,Mixer,mixer-01.jpg,Yes,51,26,21,49,36.166,11.464,10.051
PID_130,Oceania,Peeler,peeler-01.jpg,Yes,100,0,26,21,15.868,11.173,13.447
PID_130,Oceania,Pan,pan-01.jpg,Yes,100,34,28,49,21.146,10.701,8.545
PID_130,Oceania,Espresso Cup,espressocup-01.jpg,Yes,100,0,24,35,11.87,5.292,8.417
PID_130,Oceania,Meat Thermometer,meatthermometer-01.jpg,No,49,49,51,35,28.495,9.658,8.561
PID_130,Oceania,Sieve,sieve-01.jpg,Yes,100,17,31,19,13.746,4.982,5.387
PID_130,Oceania,Kitchen Knife,kitchenknife-01.jpg,Yes,73,31,50,50,18.562,5.256,7.229
PID_130,Oceania,Blow Torch,blowtorch-01.jpg,No,29,50,71,52,16.796,14.629,12.314
PID_130,Oceania,Paring Knife,paringknife-01.jpg,Yes,100,50,52,51,20.651,10.101,9.141
PID_131,Oceania,Zipper Bag,zipperbag-01.jpg,Yes,92,0,9,8,11.4,5.3,6.401
PID_131,Oceania,Rolling Pin,rollingpin-01.jpg,Yes,93,18,60,61,15.382,4.29,7.367
PID_131,Oceania,Piping Syringe,pipingsyringe-01.jpg,No,66,26,21,4,11.798,5.895,15.156
PID_131,Oceania,Mechanical Egg Beater,mechanicaleggbeater-01.jpg,No,71,29,27,28,14.701,3.271,5.401
PID_131,Oceania,Timer,timer-01.jpg,No,78,0,0,3,11.044,3.585,10.687
PID_131,Oceania,Dish Rack,dishrack-01.jpg,Yes,100,0,23,13,12.324,28.501,8.978
PID_131,Oceania,Bag,bag-01.jpg,Yes,100,19,19,32,9.082,4.443,5.095
PID_131,Oceania,Steamer,steamer-01.jpg,No,69,66,70,75,15.101,3.85,7.901
PID_131,Oceania,Mixing Bowl,mixingbowl-01.jpg,Yes,82,21,28,63,36.493,3.0,3.536
PID_131,Oceania,Oven Gloves,ovengloves-01.jpg,Yes,87,80,90,81,12.457,2.967,7.532
PID_132,Asia,Measuring Cup,measuringcup-01.jpg,Yes,100,0,0,45,12.438,9.316,6.311
PID_132,Asia,Piping Bag,pipingbag-01.jpg,No,93,0,0,35,11.428,6.168,4.625
PID_132,Asia,Bread Knife,breadknife-01.jpg,Yes,100,53,74,95,9.22,6.794,4.922
PID_132,Asia,Pressure Cooker,pressurecooker-01.jpg,No,69,85,85,100,8.661,3.833,4.372
PID_132,Asia,Pasta Machine,pastamachine-01.jpg,No,100,0,0,33,7.064,4.458,4.755
PID_132,Asia,Ramekin,ramekin-01.jpg,Yes,100,0,0,47,10.342,4.488,3.861
PID_132,Asia,Dishwashing Brush,dishwashingbrush-01.jpg,No,5,0,0,31,12.988,4.478,3.522
PID_132,Asia,Can Opener,canopener-01.jpg,Yes,61,53,53,71,12.381,3.43,4.019
PID_132,Asia,Corer,corer-01.jpg,No,100,0,34,62,8.259,6.404,4.788
PID_132,Asia,Mixer,mixer-01.jpg,Yes,100,0,0,48,8.726,3.876,3.026
PID_133,Oceania,Poacher,poacher-01.jpg,No,0,0,0,61,13.51,5.406,8.113
PID_133,Oceania,Placemat,placemat-01.jpg,No,0,0,0,67,12.432,3.472,3.312
PID_133,Oceania,Sieve,sieve-01.jpg,Yes,100,19,6,67,12.029,3.384,4.034
PID_133,Oceania,Coffee Cup,coffeecup-01.jpg,Yes,100,8,8,81,13.088,4.55,6.496
PID_133,Oceania,Lemon Squeezer,lemonsqueezer-01.jpg,Yes,100,0,14,79,13.19,4.241,2.829
PID_133,Oceania,Mixing Bowl,mixingbowl-01.jpg,Yes,100,0,0,65,15.353,5.576,4.176
PID_133,Oceania,Canister,canister-01.jpg,No,0,0,0,63,18.062,6.133,4.615
PID_133,Oceania,Metal Skewers,metalskewers-01.jpg,No,0,17,18,100,13.478,5.397,8.072
PID_133,Oceania,Ice Cream Scoop,icecreamscoop-01.jpg,Yes,100,0,0,75,21.001,4.58,4.059
PID_133,Oceania,Zipper Bag,zipperbag-01.jpg,Yes,100,0,0,81,10.818,4.65,2.805
PID_134,Oceania,Tray,tray-01.jpg,Yes,100,0,0,0,33.429,7.241,4.219
PID_134,Oceania,Brush,brush-01.jpg,Yes,100,0,0,0,12.663,4.118,3.665
PID_134,Oceania,Perforated Spoon,perforatedspoon-01.jpg,Yes,100,0,0,0,12.261,3.912,5.44
PID_134,Oceania,Cooling Rack,coolingrack-01.jpg,Yes,100,0,0,0,12.218,4.317,3.84
PID_134,Oceania,Beer Mug,beermug-01.jpg,Yes,100,0,0,0,11.591,4.344,4.734
PID_134,Oceania,Spider,spider-01.jpg,Yes,100,28,59,61,18.101,5.52,4.085
PID_134,Oceania,Knife Sharpener,knifesharpener-01.jpg,Yes,100,21,22,57,14.906,4.584,5.148
PID_134,Oceania,Dessert Fork,dessertfork-01.jpg,Yes,100,0,0,23,10.539,4.009,5.416
PID_134,Oceania,Plate,plate-01.jpg,Yes,100,0,0,0,10.738,5.256,3.582
PID_134,Oceania,Blender,blender-01.jpg,Yes,100,0,0,26,12.169,7.071,6.123
PID_135,Oceania,Tablecloth,tablecloth-01.jpg,No,94,24,12,22,18.868,5.101,5.84
PID_135,Oceania,Blender,blender-01.jpg,No,65,70,32,74,13.06,4.649,3.583
PID_135,Oceania,Mandoline,mandoline-01.jpg,Yes,99,90,60,100,8.9,7.894,2.493
PID_135,Oceania,Knife Sharpener,knifesharpener-01.jpg,No,35,60,43,90,10.0,3.356,2.901
PID_135,Oceania,Baking Dish,bakingdish-01.jpg,Yes,56,35,11,40,8.7,2.782,2.502
PID_135,Oceania,Twine,twine-01.jpg,No,56,27,27,20,10.06,2.901,3.386
PID_135,Oceania,Zester,zester-01.jpg,Yes,70,26,38,76,9.855,5.193,2.9
PID_135,Oceania,Cookie Cutter,cookiecutter-01.jpg,Yes,89,15,33,69,9.885,3.355,5.236
PID_135,Oceania,Pressure Cooker,pressurecooker-01.jpg,No,16,88,79,100,10.098,5.201,2.401
PID_135,Oceania,Mixing Bowl,mixingbowl-01.jpg,Yes,92,9,0,7,7.998,2.679,2.301
PID_136,South America,Serving Spoon,servingspoon-01.jpg,Yes,100,0,0,43,17.207,11.262,11.866
PID_136,South America,Serving Bowl,servingbowl-01.jpg,Yes,100,50,0,100,22.642,4.122,5.334
PID_136,South America,Placemat,placemat-01.jpg,Yes,100,0,0,0,9.74,3.946,3.379
PID_136,South America,Shaker,shaker-01.jpg,No,100,0,0,0,9.002,13.552,3.8
PID_136,South America,Jar Opener,jaropener-01.jpg,Yes,100,71,59,100,11.386,20.804,3.539
PID_136,South America,Kitchen Knife,kitchenknife-01.jpg,Yes,100,42,0,70,11.323,5.363,11.125
PID_136,South America,Piping Syringe,pipingsyringe-01.jpg,No,0,1,0,52,14.1,6.556,4.457
PID_136,South America,Wooden Cooking Spoon,woodencookingspoon-01.jpg,Yes,100,0,0,3,10.969,4.383,5.691
PID_136,South America,Kettle,kettle-01.jpg,Yes,100,0,0,52,8.431,3.558,4.35
PID_136,South America,Zipper Bag,zipperbag-01.jpg,Yes,100,0,0,0,9.99,3.826,3.729
PID_137,Asia,Steamer,steamer-01.jpg,Yes,100,0,0,25,27.417,11.05,9.459
PID_137,Asia,Spice Box,spicebox-01.jpg,No,6,5,0,12,22.469,3.801,8.234
PID_137,Asia,Wine Glass,wineglass-01.jpg,Yes,100,0,68,39,16.199,4.294,5.076
